Simbad,vsini,e_vsini
2MASS J04395964-7004563,14.77595159,0.924104518
2MASS J04395707-6258351,5.593264352,2
2MASS J04395492-6719264,11.48773172,2
2MASS J04395217-5931352,8.975585893,2
2MASS J04395081-7141190,4.795553195,2
2MASS J04394952-6234034,7.867293505,2
2MASS J04394941-6849417,8.297007611,2
2MASS J04394832-6700301,5.863408639,2
2MASS J04394544-6852388,5.937240806,2
2MASS J04394103-6832244,8.636405045,2
2MASS J04394006-6750310,5.145213584,1.960053517
2MASS J04393190-6822446,8.025620678,2
2MASS J04393083-5941535,11.3438844,2
2MASS J04391747-5805426,7.963879549,2
2MASS J04391698-6756183,5.167308766,1.534651763
2MASS J04391597-7505022,3.673038398,1.225472868
2MASS J04391380-5928436,9.516058019,1.534044135
2MASS J04391176-7407583,5.843189666,0.518243397
2MASS J04390913-5817385,7.69383335,2
2MASS J04390701-6252230,4.556666916,2
2MASS J04390612-7117124,6.760319645,2
2MASS J04390488-6231341,8.035697276,2
2MASS J04390458-6223008,8.457827388,2
2MASS J04390457-6225294,8.939216158,2
2MASS J04385207-5827058,6.607265802,2
2MASS J04384368-6809307,6.924367589,2
2MASS J04384317-7523598,5.348824941,1.503169166
2MASS J04384278-6858139,13.48087959,2
2MASS J04384038-6718573,8.672673698,2
2MASS J04383492-7040544,7.481065051,2
2MASS J04383184-6835411,6.742194994,2
2MASS J04382837-6625350,8.05182187,2
2MASS J04382128-7522144,6.958412028,2
2MASS J04381755-7423308,8.207768411,0.788319135
2MASS J04381545-6816114,7.003757898,2
2MASS J04381500-6328306,6.534407471,0.958314078
2MASS J04381492-5942118,5.688557837,2
2MASS J04380514-5945023,4.864178571,2
2MASS J04380345-7001038,5.522057482,2
2MASS J04380153-6744289,6.9216615,2
2MASS J04375797-6709595,9.017716958,1.110951469
2MASS J04375519-6251538,4.377304025,2
2MASS J04375108-5840153,7.639923781,2
2MASS J04375102-7046196,4.502556475,2
2MASS J04375035-6830521,5.942857595,2
2MASS J04374962-7456422,5.183376511,1.08048981
2MASS J04374435-6949292,4.680306247,1.35382221
2MASS J04374084-6328480,5.071727589,2
2MASS J04373916-5853521,8.649980079,2
2MASS J04373893-6239214,7.021890828,2
2MASS J04373566-5830125,6.856030158,2
2MASS J04373085-6742274,8.873788034,0.466577348
2MASS J04372934-6259384,4.658864978,0.950904955
2MASS J04372646-5942123,4.996499553,2
2MASS J04372619-6242042,9.783906143,2
2MASS J04371966-7515466,8.417003552,0.844871179
2MASS J04371735-7444245,7.169932487,1.136386812
2MASS J04371325-7436545,4.992516149,1.107508125
2MASS J04371319-7400570,6.371676096,2
2MASS J04370855-7304352,6.760241364,2
2MASS J04370417-5806125,7.514303953,2
2MASS J04370360-7108109,6.863197976,2
2MASS J04365912-7419424,4.49277045,0.597668621
2MASS J04365905-6655112,6.181331665,2
2MASS J04365739-6329587,5.126951675,2
2MASS J04365707-5934249,11.21349159,2
2MASS J04365694-7512596,7.078768319,0.62702526
2MASS J04364564-6858373,5.473186414,2
2MASS J04364144-7432165,4.732743442,0.969729287
2MASS J04363994-7406226,7.311171308,0.754244928
2MASS J04363647-7048527,5.185566093,2
2MASS J04363197-6001576,4.827527764,2
2MASS J04363180-7430036,5.857724085,1.080935776
2MASS J04363007-7517250,9.603260881,0.864324192
2MASS J04362487-5830407,6.595827331,2
2MASS J04362031-6800183,8.186854101,2
2MASS J04361902-7120232,5.024701224,2
2MASS J04361824-7435000,5.107578554,0.557961678
2MASS J04361717-7341478,5.701287855,2
2MASS J04361545-6852577,7.585602075,2
2MASS J04360883-6257570,4.831712148,1.84114664
2MASS J04360873-6736506,6.440377523,2
2MASS J04360785-5813346,9.493184643,2
2MASS J04360496-6259238,4.993408686,1.922858591
2MASS J04360436-5922451,6.045212782,2
2MASS J04360407-6733306,6.524602015,1.085892766
2MASS J04355896-5939442,6.37555063,2
2MASS J04355689-7252556,7.692015802,1.966267554
2MASS J04354484-6234494,7.395971327,2
2MASS J04354480-6713590,5.36259372,2
2MASS J04354429-5945065,8.368165158,2
2MASS J04354270-5931595,9.244232265,2
2MASS J04354206-6737424,5.613492876,2
2MASS J04354066-6315066,6.835354729,2
2MASS J04353429-6325250,5.486006402,1.755015583
2MASS J04353408-5816568,13.25583906,2
2MASS J04353384-6652157,5.321931531,2
2MASS J04353363-7430069,6.175192023,0.877745283
2MASS J04353298-6806128,5.635894667,1.714390125
2MASS J04353164-6310315,4.56423848,1.758710416
2MASS J04353019-7116100,6.305239709,2
2MASS J04352997-7508030,5.55215024,2
2MASS J04352699-7109337,4.224423162,2
2MASS J04352670-5907217,6.565771809,0.502845107
2MASS J04352590-5816412,6.948780577,2
2MASS J04352581-7429055,4.628922422,0.78583431
2MASS J04352362-7459281,7.473642851,0.868692653
2MASS J04351455-6733498,7.611833598,1.630609478
2MASS J04351044-5924441,5.562189847,2
2MASS J04350954-7120159,7.444617771,2
2MASS J04350273-6944442,4.363252122,1.743624083
2MASS J04345728-6909478,5.397354594,2
2MASS J04345024-7121020,6.936985181,2
2MASS J04344682-5953309,10.12068066,2
2MASS J04344538-5944320,7.065047894,2
2MASS J04343418-7254441,5.26360093,2
2MASS J04343388-5820406,6.425419424,1.733024678
2MASS J04343291-6810535,4.56192711,2
2MASS J04342108-5957426,4.445580916,2
2MASS J04341785-6949407,4.871140024,1.376132061
2MASS J04341564-6328548,5.133621598,2
2MASS J04341413-6308165,4.720278089,1.769583255
2MASS J04341104-7241499,9.292153325,2
2MASS J04340979-6758361,5.3299814,2
2MASS J04340647-6815386,8.342870865,2
2MASS J04340215-6344380,5.463623084,2
2MASS J04335188-5937451,6.178953389,2
2MASS J04334871-6846043,7.967634704,2
2MASS J04334823-6229506,7.213154533,2
2MASS J04334557-6315371,4.437286643,1.055012599
2MASS J04334320-6158335,11.17067496,2
2MASS J04334147-6832235,6.72557197,2
2MASS J04334039-7159428,6.120145703,2
2MASS J04333902-6846377,7.545795453,2
2MASS J04333276-7236004,9.728044772,2
2MASS J04332906-7343017,5.716832856,2
2MASS J04331908-6809012,5.415800134,2
2MASS J04331283-6053370,5.811557618,2
2MASS J04331270-6644156,5.272209472,1.224109043
2MASS J04331109-6327384,6.470271587,0.919619662
2MASS J04331101-6039425,12.7966451,2
2MASS J04331050-5837101,6.646457512,2
2MASS J04325106-6726330,4.63658744,2
2MASS J04324957-5933302,5.706252219,2
2MASS J04324481-5846284,4.190376156,2
2MASS J04324333-5958129,5.37866444,2
2MASS J04323782-6728031,8.432696045,1.948679878
2MASS J04323178-6722233,5.224567564,1.634994576
2MASS J04322906-6338171,4.165901674,1.610544082
2MASS J04322775-7444219,8.268720802,0.909037939
2MASS J04322113-6055040,15.14526344,2
2MASS J04322110-6900113,5.81212967,2
2MASS J04321906-7218029,6.483064483,2
2MASS J04321566-7457336,4.667123599,2
2MASS J04321260-6415598,7.594035665,2
2MASS J04321005-7001039,5.406247544,2
2MASS J04320496-7407224,6.597314776,1.157817941
2MASS J04320269-6339009,5.124080619,2
2MASS J04320264-7305340,6.993036384,2
2MASS J04315981-6717426,5.962532558,2
2MASS J04315324-7302559,5.395328202,1.658578637
2MASS J04313894-6254010,6.543614254,1.546215085
2MASS J04313468-5955333,5.904064348,2
2MASS J04313439-6207252,8.568161801,2
2MASS J04313230-6314161,4.692745323,0.904867571
2MASS J04313144-6337447,8.285235259,2
2MASS J04313109-6759265,5.755804664,2
2MASS J04312633-6853170,3.440213658,2
2MASS J04312166-6413173,8.798822684,2
2MASS J04312037-6926156,7.998226896,1.905305454
2MASS J04311623-6454284,4.416588446,2
2MASS J04311370-6652213,5.669263851,2
2MASS J04311173-6216427,7.291457252,2
2MASS J04310608-6330342,8.186780049,1.530584581
2MASS J04310605-7237593,6.571915661,1.385372684
2MASS J04310578-6232357,5.514298168,2
2MASS J04305105-6320342,7.313307489,1.182448323
2MASS J04305016-6239522,5.372927516,2
2MASS J04304995-7122262,4.927412107,2
2MASS J04304703-7036057,7.961463233,2
2MASS J04304421-6857344,4.980631764,2
2MASS J04304256-6154202,6.260308423,2
2MASS J04304156-6921424,3.820899223,2
2MASS J04304152-7122364,6.597951926,2
2MASS J04303909-6259582,4.640263118,1.798738897
2MASS J04303877-6236278,5.186893988,2
2MASS J04303751-6216014,11.18426812,2
2MASS J04303559-6304327,7.575747512,0.671881722
2MASS J04303288-6255242,4.233210166,1.021827569
2MASS J04303085-7225105,9.284634909,2
2MASS J04302812-7329376,6.615155077,2
2MASS J04302148-5947219,8.5023147,2
2MASS J04302138-6714518,7.85504302,2
2MASS J04301747-7238206,7.313326228,2
2MASS J04301599-6756386,6.766546957,2
2MASS J04301552-5915026,5.561483068,2
2MASS J04301019-7159118,6.519744909,2
2MASS J04300806-6337572,5.192943125,1.006117446
2MASS J04300746-7116108,4.837001973,2
2MASS J04295986-6907493,7.624663343,2
2MASS J04295258-6013185,6.918237936,2
2MASS J04294945-5915374,4.973163488,2
2MASS J04294312-5954443,6.930304348,1.262731356
2MASS J04294027-6731416,5.551042652,2
2MASS J04293448-6947184,5.3533962,2
2MASS J04292881-7351361,5.178347098,2
2MASS J04292713-6507076,5.705841946,0.526280453
2MASS J04292151-6750239,4.177721427,2
2MASS J04292061-6349009,9.871776993,2
2MASS J04291975-5901239,4.352691538,2
2MASS J04291943-6656203,5.516870561,2
2MASS J04291577-6354225,9.260648683,1.493955644
2MASS J04291568-6111053,11.4739536,2
2MASS J04291383-6040006,10.19408664,2
2MASS J04290691-6333597,5.449085005,2
2MASS J04290571-6331122,6.004819587,0.863427757
2MASS J04290558-6206023,7.094734327,1.810196498
2MASS J04290496-6424383,7.424852753,2
2MASS J04285465-6353205,8.520478979,0.902884937
2MASS J04285428-7130319,7.619934717,2
2MASS J04284937-7300575,5.762407242,2
2MASS J04284894-6103037,11.11077014,0.993305271
2MASS J04284811-6304452,5.835931478,1.194768949
2MASS J04284004-6431567,11.32753117,2
2MASS J04283612-6343009,7.174546702,0.535432755
2MASS J04282377-6007383,5.123813129,1.56044716
2MASS J04281218-6231105,8.081441617,2
2MASS J04280995-5949051,11.60312501,2
2MASS J04274648-6326557,4.827456367,0.772729284
2MASS J04272980-6212594,7.38401574,2
2MASS J04272773-7035456,11.8554619,2
2MASS J04272708-6043420,8.135993159,1.457040281
2MASS J04272647-6246465,5.416923397,1.208631205
2MASS J04272633-6024253,9.376908021,1.916814302
2MASS J04272247-6235375,7.593247653,2
2MASS J04271679-7241531,5.89037235,2
2MASS J04271437-6713563,4.130812788,1.299292312
2MASS J04271198-6336097,6.220928776,1.157348417
2MASS J04271095-7213540,9.20033406,2
2MASS J04270094-6704424,5.859530978,2
2MASS J04265940-6222009,8.208599969,2
2MASS J04264367-7133179,6.050222756,2
2MASS J04263268-7054463,8.33423259,1.268998979
2MASS J04262400-6849151,7.415084643,2
2MASS J04261436-6834451,9.419288731,2
2MASS J04261327-7121127,19.01125888,2
2MASS J04260886-7159015,5.514145672,2
2MASS J04260820-6239353,5.888853744,2
2MASS J04255767-6913321,11.70564318,2
2MASS J04255766-6917598,16.37776997,2
2MASS J04255417-6350267,10.79802103,2
2MASS J04255060-7342161,5.239272702,1.546176946
2MASS J04254867-6038412,5.808453007,1.587344205
2MASS J04254588-7347295,8.663410236,2
2MASS J04254339-7319528,5.546016122,2
2MASS J04252644-6242003,5.169655779,2
2MASS J04250725-7328324,5.42012278,1.767269189
2MASS J04250499-6435379,8.761089008,2
2MASS J04250336-7044039,8.137394676,2
2MASS J04250211-6934006,5.8718315,2
2MASS J04250196-6342321,7.194000844,2
2MASS J04245629-7146435,4.785507481,2
2MASS J04244946-6243494,4.687855684,1.779685827
2MASS J04244180-6452319,6.007552561,2
2MASS J04243270-6657399,8.004275826,0.785495853
2MASS J04242944-6040375,5.422188385,2
2MASS J04242595-7102213,5.811806604,1.678682711
2MASS J04242356-6506348,4.510978431,2
2MASS J04242095-7007382,13.35314705,2
2MASS J04241475-6041251,5.011046307,1.2787768
2MASS J04240759-6200024,7.813722739,2
2MASS J04240531-6049158,5.498009535,2
2MASS J04240478-6431112,5.996906989,1.816539021
2MASS J04240354-6433085,7.619572825,2
2MASS J04234765-6054012,5.840504521,0.644386536
2MASS J04234433-6717279,7.182070339,0.780001575
2MASS J04233688-7344171,4.679541326,2
2MASS J04233031-6005385,5.060903796,1.601174524
2MASS J04231678-6613074,4.967605808,2
2MASS J04231432-6009381,5.336450402,1.236792523
2MASS J04230058-6743486,7.696579219,2
2MASS J04225764-7149430,8.11528107,1.630516377
2MASS J04225473-6348492,5.920340393,2
2MASS J04225167-7202219,5.841285715,2
2MASS J04224741-6018312,5.925793766,2
2MASS J04224311-6030077,4.779543942,2
2MASS J04224083-6043475,4.189628384,1.091063849
2MASS J04223798-6934103,11.40317953,2
2MASS J04223186-7315283,4.564704676,2
2MASS J04222197-6008131,5.919436097,2
2MASS J04222087-6342146,6.198035297,2
2MASS J04221877-6842094,5.878491111,2
2MASS J04220869-6003347,4.237855553,2
2MASS J04220685-6650506,7.02135262,2
2MASS J04220543-6858280,6.533328388,2
2MASS J04220045-6102479,6.274907171,1.332735366
2MASS J04220023-5941156,11.99691055,2
2MASS J04215066-6852539,8.772225062,2
2MASS J04214351-7159519,7.016495697,2
2MASS J04214323-6444545,6.338165986,1.061340235
2MASS J04213785-6724213,8.22207924,1.016908925
2MASS J04213764-6726539,6.19681319,1.709323318
2MASS J04213752-6720176,4.254594295,0.598672756
2MASS J04213689-7257531,4.792188027,2
2MASS J04213563-7059470,7.096680092,1.551900868
2MASS J04213546-5950265,10.4609125,2
2MASS J04213345-6825555,6.793750979,2
2MASS J04213201-6413428,6.789431436,0.635788579
2MASS J04212814-7104375,12.47678983,1.787846645
2MASS J04212207-7130275,7.512405171,2
2MASS J04212063-7029203,7.957145526,2
2MASS J04212054-6133379,6.390769342,2
2MASS J04211993-6203361,6.238618434,2
2MASS J04211107-6503334,5.621865847,1.416551598
2MASS J04211025-6818021,7.076985703,0.669309911
2MASS J04210413-6346143,6.492401214,2
2MASS J04210140-7128096,10.78099584,2
2MASS J04205832-6708442,3.794428541,1.18120398
2MASS J04205812-6108470,7.296545052,2
2MASS J04205605-6100374,5.776651448,2
2MASS J04205081-6841339,5.441386875,0.801845661
2MASS J04204955-6934253,10.5549579,1.639882937
2MASS J04204867-7221498,12.43637474,2
2MASS J04204616-6923433,10.69772332,1.300471998
2MASS J04204234-6455231,5.110850078,2
2MASS J04204222-7135139,6.578269985,1.793572301
2MASS J04203677-6349121,6.730800149,2
2MASS J04203089-6206414,5.640516108,2
2MASS J04202586-7215153,4.77191513,2
2MASS J04202538-7112145,5.907481625,2
2MASS J04202505-6225261,6.424413493,1.007835961
2MASS J04202440-7104235,7.056415459,1.075051055
2MASS J04202066-7223228,5.117733133,2
2MASS J04202048-6347014,5.615071608,2
2MASS J04201909-7323058,6.132440425,2
2MASS J04201781-6638303,7.143995082,1.105513939
2MASS J04201694-7328591,7.394622211,2
2MASS J04201452-6033049,5.186072203,1.789214209
2MASS J04201286-6707054,5.057027592,1.964739664
2MASS J04201273-6055505,6.159822737,2
2MASS J04200919-6807153,9.353868978,2
2MASS J04200450-6019335,6.214240746,1.065018759
2MASS J04200324-6721330,15.52755715,0.553391462
2MASS J04200320-7012435,10.44387963,2
2MASS J04195954-5954053,5.190999635,2
2MASS J04195730-6203331,7.501214085,2
2MASS J04195113-6420283,7.889951367,1.402693276
2MASS J04194749-6633412,5.716078789,2
2MASS J04194739-6050416,6.23718029,2
2MASS J04194701-6131012,7.749759687,2
2MASS J04194560-6249379,7.533202737,2
2MASS J04193951-7212420,5.477176889,2
2MASS J04193763-7004090,9.078864952,2
2MASS J04193328-6227557,9.609954917,2
2MASS J04192472-6050487,5.352463369,2
2MASS J04192437-6052137,7.26382708,1.891938596
2MASS J04192388-6713033,5.375067255,1.220869139
2MASS J04192263-7142230,6.358705524,0.66843247
2MASS J04192223-7216487,5.078601437,2
2MASS J04191968-6351201,6.726452195,2
2MASS J04191855-6256429,6.230375595,2
2MASS J04191165-6628030,9.144608303,2
2MASS J04190383-6858399,13.24863439,2
2MASS J04190328-6650270,7.75108826,1.984839828
2MASS J04190151-6939315,7.389542819,2
2MASS J04185992-6258386,4.091132853,2
2MASS J04185755-6013332,5.929437686,2
2MASS J04185753-6123561,6.62861854,2
2MASS J04185172-6712533,5.084336222,0.739726659
2MASS J04184979-7050415,6.456680268,2
2MASS J04184216-7302347,4.94845907,2
2MASS J04183850-6845177,5.951328902,2
2MASS J04183270-6847043,7.568995514,1.951198063
2MASS J04182917-6630271,12.29556175,2
2MASS J04182666-6939043,6.524164836,1.629855797
2MASS J04182346-6419261,5.592396203,2
2MASS J04181837-7035325,7.096629615,2
2MASS J04181618-6302389,9.017033035,2
2MASS J04181612-7226540,8.702288779,1.420642861
2MASS J04181465-6124356,6.016553388,2
2MASS J04181359-6741146,5.067074548,0.828436993
2MASS J04180988-7110421,7.641245118,2
2MASS J04180987-6757414,6.113334864,1.453361095
2MASS J04180869-7059507,4.524914979,0.956596071
2MASS J04180851-6109260,7.173297013,2
2MASS J04180226-6152139,7.271889784,2
2MASS J04180113-7019192,6.371867513,1.535827691
2MASS J04175925-6716053,5.932842132,0.821234754
2MASS J04175270-6804335,6.605358769,2
2MASS J04175192-6250349,5.796690063,2
2MASS J04175139-6724034,5.570420695,0.72801953
2MASS J04174925-7046427,7.924327045,2
2MASS J04173018-6458475,9.132699495,0.556152037
2MASS J04172753-6926231,6.286231523,1.142447902
2MASS J04172694-6636392,11.95539877,1.897195363
2MASS J04172388-6805283,5.169136912,2
2MASS J04172027-6105494,9.035579711,2
2MASS J04171989-6247517,6.904020039,2
2MASS J04171514-7148274,5.296749039,2
2MASS J04171095-6259124,8.038815463,1.243989478
2MASS J04170799-6242234,8.881155739,1.642966193
2MASS J04170678-6928137,5.009515854,0.81608958
2MASS J04170493-6621389,7.289206831,2
2MASS J04170471-6140355,8.571605338,2
2MASS J04170236-7005191,6.83966517,2
2MASS J04170069-7320487,6.769920659,2
2MASS J04165667-7012123,9.227872633,2
2MASS J04165566-7139194,5.3493249,0.94596635
2MASS J04165473-7053306,12.73256811,1.414751983
2MASS J04165340-6119239,6.232462402,2
2MASS J04163781-7312564,7.557978962,2
2MASS J04162861-7302503,7.987526944,2
2MASS J04162698-6207384,7.081777615,2
2MASS J04162530-6731509,8.958302764,1.048559358
2MASS J04162395-6824448,7.087245903,1.815916212
2MASS J04161939-7109457,7.134896354,1.272587863
2MASS J04161762-6825445,7.659074088,0.602060091
2MASS J04161512-6816599,6.692486669,2
2MASS J04161303-6903588,8.123673436,1.285637102
2MASS J04160963-6712286,5.950561189,0.938588008
2MASS J04160726-6718305,5.044360866,0.79920893
2MASS J04160224-7103249,17.29466716,2
2MASS J04160054-6734492,6.652292349,1.515623121
2MASS J04155703-7017081,7.911950716,1.357309083
2MASS J04154917-7001166,6.927130501,2
2MASS J04154508-6243301,4.619052498,1.53597634
2MASS J04154336-6618518,5.725423402,2
2MASS J04154093-6747103,4.158564211,1.051041637
2MASS J04153460-6939177,7.140004819,2
2MASS J04153450-7129510,5.30427643,2
2MASS J04153397-7051113,5.2635892,1.102737092
2MASS J04153356-6359414,6.252182983,2
2MASS J04153230-7144430,5.221004846,2
2MASS J04152239-6646438,6.881464049,2
2MASS J04152145-6951298,11.45932419,2
2MASS J04151426-6849379,8.410758456,0.878826032
2MASS J04150184-6105570,6.300323491,2
2MASS J04150144-6259584,6.328818667,2
2MASS J04145463-7029406,14.53713656,1.499148749
2MASS J04145366-6317288,7.555666295,2
2MASS J04145107-6338047,7.248621492,2
2MASS J04144516-6319231,7.288571502,2
2MASS J04144060-7133372,6.051776439,2
2MASS J04143712-6109261,5.325133082,2
2MASS J04143707-6701152,10.17080973,1.55690552
2MASS J04142809-6109321,4.097840086,2
2MASS J04142724-7029211,7.397385756,2
2MASS J04142677-6820420,6.22484149,2
2MASS J04141824-7050506,7.162053713,1.343368249
2MASS J04141794-6152218,4.486466866,1.31127773
2MASS J04141240-7023093,4.930573639,2
2MASS J04140922-6651136,4.901187646,0.908513411
2MASS J04135903-6215236,5.547139506,1.447018956
2MASS J04135598-6339431,7.031625133,2
2MASS J04135513-6231332,6.05101176,2
2MASS J04135104-7118249,6.22534713,1.761436184
2MASS J04134909-6218394,5.425988844,1.495679343
2MASS J04134217-6919287,6.117109036,0.935350088
2MASS J04133402-7130507,6.863348318,2
2MASS J04133107-6257044,7.39794915,1.512542344
2MASS J04132955-6953100,6.940928317,1.858849462
2MASS J04132698-6641317,5.063185101,2
2MASS J04131512-6700564,5.053437087,0.724366559
2MASS J04131148-6412572,11.21429465,2
2MASS J04130952-6431160,4.841870115,2
2MASS J04130688-7101023,6.840190571,1.72198502
